OffenderID,AGE,BOOKER2,BOOKER3,BOOKERCD,CIRCDIST,CITIZEN,CITWHERE,CRIMHIST,CRIMLIV,DISTRICT,YearBorn,DRUGMIN,DSPLEA,ENCRYPT1,ENCRYPT2,FIREMIN1,FIREMIN2,GUNMIN1,GUNMIN2,GUNMIN3,IDMIN,IMMIMIN,Education,Race,nDrugs,nDependents,Offense,POOFFICE,PORNMIN,REAS1,REAS2,SAFE,SentenceMonths,SentenceType,SENTTOT0,SENTYR,SEXADJB,SEXCAP,SEXMIN,STATMAX,STATMIN,TERORHI,MinTimeServed,TOTDAYS,CrimHistCat,FinalOffLevel,MaxGuideRange,MinGuideRange,AgeRange
2245508,85,2,3,5,8,1,211,0,-999,7,1929,0,1,0,0,0,0,0,0,0,0,0,3,1,-999,1,Embezzlement,1,0,19,-999,-999,-999,4,0,2015,-999,0,0,300,0,0,0,0,1,10,12,6,7
2246042,40,3,5,10,8,1,211,1,-999,7,1974,0,1,0,0,0,0,0,0,0,0,0,3,1,-999,0,Civil Rights Offenses,1,0,1,2,-999,8,3,0,2015,-999,0,0,60,0,0,0,0,1,13,18,12,5
2246045,21,2,3,6,8,1,211,1,-999,7,1993,0,1,0,0,0,0,0,0,0,0,0,3,3,1,0,"Drugs - Trafficking, Manufacturing, and Importing",1,0,48,1,1,-999,4,0,2015,-999,0,0,240,0,0,0,0,1,15,24,18,2
2246049,45,2,3,5,8,1,211,1,-999,7,1969,120,1,0,0,0,0,0,0,0,0,0,3,3,1,1,"Drugs - Trafficking, Manufacturing, and Importing",1,0,19,-999,1,59.07,1,59.07,2014,-999,0,0,9996,120,0,51.45,0,1,31,135,108,6
2246050,27,0,0,0,8,1,211,1,-999,7,1987,0,5,0,0,0,0,0,0,0,0,0,3,3,-999,0,Robbery,1,0,-999,-999,-999,96,1,96,2015,-999,0,0,840,0,0,83.63,0,4,25,105,84,3
2246052,29,2,3,5,8,2,30,1,-999,7,1985,0,1,0,0,0,0,0,0,0,0,0,5,3,1,2,"Drugs - Trafficking, Manufacturing, and Importing",1,0,19,-999,0,17.46,1,17.46,2015,-999,0,0,240,0,0,15.21,0,3,13,24,18,3
2246053,24,2,3,5,8,3,32,1,-999,7,1990,0,1,0,0,0,0,0,0,0,0,0,1,3,-999,1,Gambling/Lottery,1,0,19,673,-999,78,1,78,2015,-999,0,0,9996,9996,0,67.95,0,2,41,9996,360,2
2246056,49,0,0,0,8,3,28,0,-999,7,1965,120,1,0,0,0,0,0,0,0,0,0,1,3,1,2,"Drugs - Trafficking, Manufacturing, and Importing",1,0,-999,-999,1,70,1,70,2015,-999,0,0,9996,120,0,60.98,0,1,27,87,70,6
2246058,36,2,3,6,8,1,211,1,-999,7,1978,0,1,0,0,0,0,0,0,0,0,0,3,2,1,0,"Drugs - Trafficking, Manufacturing, and Importing",1,0,48,-999,1,12,1,12,2015,-999,0,0,240,0,0,12,0,1,19,37,30,5
2246060,40,3,5,10,8,1,211,1,-999,7,1974,0,1,0,0,0,0,0,0,0,0,0,1,1,-999,0,Civil Rights Offenses,1,0,1,2,-999,8,3,0,2014,-999,0,0,60,0,0,0,0,1,13,18,12,5
2246073,36,3,5,10,8,3,37,1,-999,7,1978,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,"Drugs - Trafficking, Manufacturing, and Importing",1,0,1,2,0,42,1,42,2015,-999,0,0,360,0,0,36.59,0,2,23,63,51,5
2246081,47,3,4,9,8,1,211,0,-999,7,1968,0,8,0,0,0,0,0,0,0,0,0,5,3,2,2,Gambling/Lottery,1,0,654,761,-999,216,1,216,2015,-999,0,0,960,0,0,188.16,0,1,43,9996,9996,6
2246085,59,3,4,8,8,1,211,1,-999,7,1955,0,1,0,0,0,0,0,0,0,0,0,3,1,-999,0,Money Laundering,6,0,14,673,-999,-999,4,0,2015,-999,0,0,60,0,0,0,0,1,13,18,12,7
2246089,64,0,0,0,8,1,211,1,-999,7,1950,0,1,0,0,0,0,0,0,0,0,0,3,1,-999,0,"Traffic Violations (Misc Property Crimes, Violent)",1,0,-999,-999,-999,-999,4,0,2015,-999,0,0,12,0,0,0,0,1,6,6,0,7
2246097,28,0,0,0,8,1,211,1,-999,7,1986,0,1,0,0,0,0,0,0,0,0,0,3,1,-999,1,"Firearms (Includes Firearms Use, Possession, and Trafficking)",1,0,-999,-999,-999,84,2,84,2015,-999,0,0,120,0,0,73.17,0,5,23,105,84,3
2246112,52,3,4,8,8,3,28,1,-999,7,1962,60,5,0,0,0,0,0,0,0,0,0,3,3,1,0,"Drugs - Trafficking, Manufacturing, and Importing",1,0,1209,831,1,27.95,1,27.95,2015,-999,0,0,720,60,0,24.35,0,1,19,37,30,7
2246114,43,3,5,10,8,2,49,1,-999,7,1972,0,1,0,0,0,0,0,0,0,0,0,3,3,-999,6,Missing,1,60,1,2,-999,68,1,68,2015,-999,0,0,240,60,0,59.24,0,1,34,188,151,6
2246115,36,2,3,5,8,1,211,1,-999,7,1978,120,1,0,0,0,0,0,0,0,0,0,3,3,1,0,"Drugs - Trafficking, Manufacturing, and Importing",1,0,19,-999,0,80,1,80,2015,-999,0,0,9996,120,0,69.69,0,4,39,9996,360,5
2246141,33,0,0,0,8,3,90,0,-999,7,1981,0,5,0,0,0,0,0,0,0,0,0,-999,1,-999,4,Pornography/Prostitution,1,0,-999,-999,-999,2.36,1,2.36,2015,-999,0,0,120,0,0,2.36,0,1,8,6,0,4
2246396,35,3,4,9,8,3,49,1,-999,7,1979,0,1,0,0,0,0,0,0,0,0,0,1,3,-999,3,Pornography/Prostitution,1,0,703,1,-999,30,1,30,2015,-999,0,0,240,0,0,26.13,0,2,21,51,41,4
2246511,31,3,5,10,8,4,45,0,-999,7,1983,0,5,0,0,0,0,0,0,0,0,0,1,2,1,10,"Drugs - Trafficking, Manufacturing, and Importing",1,0,17,648,1,6,1,6,2015,-999,0,0,480,0,0,6,0,1,13,18,12,4
2246630,62,3,4,8,8,2,39,1,-999,7,1952,0,1,0,0,0,0,0,0,0,0,0,3,2,-999,2,Pornography/Prostitution,1,0,14,-999,-999,-999,4,0,2015,-999,0,0,120,0,0,0,0,2,6,7,1,7
2247236,63,0,0,0,8,1,211,1,-999,7,1951,0,1,0,0,0,0,0,0,0,0,0,6,1,-999,0,Missing,1,0,-999,-999,-999,180,1,180,2015,-999,0,120,9996,120,0,156.8,0,1,35,210,168,7
2247482,52,3,5,11,8,1,211,0,-999,7,1962,0,8,0,0,0,0,360,0,0,0,0,3,1,-999,1,"Firearms (Includes Firearms Use, Possession, and Trafficking)",6,0,1205,-999,-999,361,1,361,2015,-999,0,0,9996,360,0,314.47,0,1,25,71,57,7
2247492,45,2,3,5,8,1,211,0,-999,7,1969,0,1,0,0,0,0,0,0,0,0,0,6,1,-999,1,Embezzlement,1,0,19,-999,-999,0.03,1,0.03,2014,-999,0,0,120,0,0,0.03,0,1,43,9996,9996,6
2247605,48,2,3,5,8,1,211,1,-999,7,1966,120,1,0,0,0,0,0,0,0,0,0,5,3,1,1,"Drugs - Trafficking, Manufacturing, and Importing",6,0,19,1,0,31,1,31,2015,-999,0,0,9996,120,0,27,0,6,34,327,262,6
2247607,44,3,5,10,8,1,211,1,-999,7,1970,0,1,0,0,0,0,0,0,0,0,0,3,1,-999,0,Civil Rights Offenses,1,0,1,2,-999,-999,4,0,2015,-999,0,0,60,0,0,0,0,2,8,10,4,6
2247609,31,3,5,10,8,1,211,0,-999,7,1983,120,1,0,0,0,0,0,0,0,0,0,5,3,1,1,"Drugs - Trafficking, Manufacturing, and Importing",1,0,1,2,1,0.03,1,0.03,2015,-999,0,0,9996,120,0,0.03,0,1,21,46,37,4
2247610,31,2,3,5,8,1,211,1,-999,7,1983,120,1,0,0,0,0,0,0,0,0,0,3,2,1,2,"Drugs - Trafficking, Manufacturing, and Importing",1,0,19,-999,0,-999,4,0,2015,-999,0,0,9996,120,0,0,0,1,35,210,168,4
2247612,33,3,5,10,8,2,45,1,-999,7,1981,0,5,0,0,0,0,0,0,0,0,0,5,2,1,2,"Drugs - Trafficking, Manufacturing, and Importing",1,0,1,2,1,15,1,15,2015,-999,0,0,480,0,0,13.07,0,1,15,24,18,4
2247614,43,2,3,5,8,1,211,1,-999,7,1971,120,1,0,0,0,0,0,0,0,0,0,1,2,2,1,"Drugs - Trafficking, Manufacturing, and Importing",1,0,19,-999,0,72,1,72,2015,-999,0,0,9996,120,0,62.72,0,6,36,405,324,6
2247616,66,3,5,10,8,1,211,0,-999,7,1948,0,1,0,0,0,0,0,0,0,0,0,6,1,-999,0,"Traffic Violations (Misc Property Crimes, Violent)",1,0,1,2,-999,12.03,1,12.03,2015,-999,0,0,120,0,0,10.48,1,1,19,37,30,7
2247617,64,2,3,5,8,1,211,1,-999,7,1950,0,1,0,0,0,0,0,0,0,0,0,3,2,-999,0,Embezzlement,1,0,19,-999,-999,11.76,2,5.76,2015,-999,0,0,240,0,0,5.76,0,3,16,33,27,7
2247625,31,2,3,5,8,1,211,0,-999,7,1983,0,1,0,0,0,0,0,0,0,0,0,3,1,-999,4,Embezzlement,1,0,19,-999,-999,-999,4,0,2015,-999,0,0,360,0,0,0,0,1,22,51,41,4
2247627,71,2,3,7,8,1,211,1,-999,7,1943,0,1,0,0,0,0,0,0,0,0,0,3,1,-999,0,Gambling/Lottery,1,0,731,-999,-999,27,2,21,2015,-999,0,0,240,0,0,18.29,0,2,16,30,24,7
2247637,52,0,0,0,8,1,211,1,-999,7,1962,0,1,0,0,0,0,0,0,0,0,0,3,1,-999,1,Gambling/Lottery,1,0,-999,-999,-999,51,1,51,2015,-999,0,0,240,0,0,44.43,0,3,20,51,41,7
2247638,49,3,5,10,8,1,211,0,-999,7,1965,0,1,0,0,0,0,0,0,0,0,0,6,6,-999,4,Racketeering /Extortion,1,0,1,2,-999,12,3,0,2015,-999,0,0,240,0,0,0,0,1,17,30,24,6
2247713,56,0,0,0,8,1,211,1,-999,7,1958,0,1,0,0,0,0,0,0,0,0,0,3,1,-999,3,Gambling/Lottery,1,0,703,731,-999,90,1,90,2015,-999,0,0,240,0,0,78.4,0,4,25,105,84,7
2247715,35,3,5,10,8,1,211,1,-999,7,1979,0,1,0,0,0,0,0,0,0,0,0,3,3,-999,3,Racketeering /Extortion,1,0,1,2,-999,18,3,0,2015,-999,0,0,240,0,0,0,0,2,23,63,51,4
2247716,42,0,0,0,8,5,51,0,-999,7,1972,0,5,0,0,0,0,0,0,0,0,0,3,2,-999,2,Pornography/Prostitution,1,0,-999,-999,-999,1.72,1,1.72,2015,-999,0,0,120,0,0,1.72,0,1,6,6,0,6
2247728,37,3,5,10,8,1,211,1,-999,7,1977,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,"Drugs - Trafficking, Manufacturing, and Importing",1,0,1,2,1,6.16,2,0.16,2015,-999,0,0,240,0,0,0.16,0,1,21,46,37,5
2247737,32,2,3,5,8,1,211,1,-999,7,1982,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,"Drugs - Trafficking, Manufacturing, and Importing",6,0,19,1,0,21.72,1,21.72,2015,-999,0,0,240,0,0,18.92,0,4,27,125,100,4
2247920,30,2,3,5,8,1,211,1,-999,7,1984,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,"Drugs - Trafficking, Manufacturing, and Importing",1,0,19,-999,0,-999,1,0,2015,-999,0,0,240,0,0,0,0,5,23,105,84,3
2247922,56,3,5,10,8,1,211,0,-999,7,1958,0,1,0,0,0,0,0,0,0,0,0,3,2,-999,0,Forgery/Counterfeiting,1,0,1,2,-999,9,2,3,2015,-999,0,0,60,0,0,3,0,1,13,18,12,7
2247963,41,2,3,5,8,2,28,0,-999,7,1973,120,1,0,0,0,0,0,0,0,0,0,3,3,1,1,"Drugs - Trafficking, Manufacturing, and Importing",1,0,17,19,1,-999,1,0,2015,-999,0,0,9996,120,0,0,0,1,31,135,108,6
2248420,67,0,0,0,8,1,211,1,-999,7,1947,0,1,0,0,0,0,0,0,0,0,0,3,1,-999,0,Embezzlement,1,0,-999,-999,-999,262,1,262,2015,-999,0,0,300,0,0,228.23,0,1,37,262,210,7
2248434,38,2,3,5,8,1,211,1,-999,7,1976,120,1,0,0,0,0,120,0,0,0,0,3,3,1,5,"Drugs - Trafficking, Manufacturing, and Importing",1,0,19,39,0,150,1,150,2015,-999,0,0,9996,240,0,130.67,0,5,39,9996,360,5
2248467,49,3,5,10,8,1,211,0,-999,7,1965,0,1,0,0,0,0,0,0,0,0,0,6,6,-999,0,Food and Drug Offenses,1,0,1,2,-999,36,1,36,2015,-999,0,0,240,0,0,31.36,0,1,23,57,46,6
2248468,46,3,5,10,8,1,211,0,-999,7,1969,0,1,0,0,0,0,0,0,0,0,0,6,6,-999,3,Food and Drug Offenses,1,0,1,2,-999,36,1,36,2015,-999,0,0,240,0,0,31.36,0,1,23,57,46,6
2249406,47,3,5,10,8,1,211,0,-999,7,1968,0,1,0,0,0,0,0,0,0,0,0,1,3,1,2,"Drugs - Trafficking, Manufacturing, and Importing",1,0,57,1200,1,12.03,1,12.03,2015,-999,0,0,240,0,0,10.48,1,1,17,30,24,6
2249418,33,3,5,10,8,3,37,1,-999,7,1981,0,1,0,0,0,0,0,0,0,0,0,1,3,-999,3,Sexual Abuse,1,0,1,2,-999,144,1,144,2015,-999,0,120,9996,120,0,125.44,0,1,35,210,168,4
2249419,48,3,4,8,8,1,211,0,-999,7,1966,0,1,0,0,0,0,0,0,0,0,0,3,1,-999,1,Embezzlement,1,0,12,16,-999,3,1,3,2015,-999,0,0,24,0,0,3,0,1,10,12,6,6
2249421,44,2,3,5,8,1,211,1,-999,7,1970,0,1,0,0,0,0,0,0,0,24,0,3,2,-999,1,Embezzlement,1,0,19,-999,-999,-999,4,0,2015,-999,0,0,384,24,0,0,0,3,20,51,41,6
2249429,29,0,0,0,8,1,211,1,-999,7,1986,0,1,0,0,0,0,0,0,0,0,0,3,3,1,0,"Drugs - Trafficking, Manufacturing, and Importing",1,0,-999,-999,1,24,1,24,2015,-999,0,0,240,0,0,20.91,0,1,17,30,24,3
2249430,49,3,5,10,8,3,37,1,-999,7,1965,0,1,0,0,0,0,0,0,0,0,0,3,3,-999,0,Pornography/Prostitution,1,0,1,2,-999,43,1,43,2015,-999,0,0,240,0,0,37.46,0,3,21,57,46,6
2249434,22,3,4,9,8,1,211,1,-999,7,1993,60,1,0,0,0,0,0,0,0,0,0,3,3,1,1,"Drugs - Trafficking, Manufacturing, and Importing",1,0,11,17,0,108,1,108,2015,-999,0,0,480,60,0,94.08,0,1,36,235,188,2
2249527,28,2,3,5,8,1,211,1,-999,7,1987,240,1,0,0,0,0,120,0,0,0,0,1,3,2,0,Murder,1,0,19,-999,0,72,1,72,2015,-999,0,0,9996,360,0,62.72,0,1,40,365,292,3
2249555,44,2,3,5,8,1,211,1,-999,7,1970,120,1,0,0,0,0,0,0,0,0,0,3,2,1,0,"Drugs - Trafficking, Manufacturing, and Importing",6,0,19,-999,0,44.39,1,44.39,2015,-999,0,0,9996,120,0,38.67,0,6,34,327,262,6
2249651,51,2,3,7,8,1,211,1,-999,7,1963,0,1,0,0,0,0,0,0,0,0,0,6,1,-999,2,Embezzlement,1,0,1,2,-999,-999,4,0,2015,-999,0,0,240,0,0,0,0,1,24,63,51,7
2249661,52,0,0,0,8,1,211,1,-999,7,1962,0,1,0,0,0,0,0,0,0,0,0,6,1,-999,5,Embezzlement,1,0,-999,-999,-999,1,3,0,2015,-999,0,0,60,0,0,0,0,1,4,6,0,7
2249670,54,3,5,10,8,2,-999,1,-999,7,1961,0,1,0,0,0,0,0,0,0,0,0,6,1,-999,2,Pornography/Prostitution,6,0,1,2,-999,-999,1,0,2015,-999,0,0,120,0,0,0,0,1,18,33,27,7
2249671,36,3,5,10,8,2,45,0,-999,7,1978,0,5,0,0,0,0,0,0,0,0,0,1,2,1,2,"Drugs - Trafficking, Manufacturing, and Importing",1,0,1,16,0,12.03,1,12.03,2015,-999,0,0,480,0,0,10.48,1,1,17,30,24,5
2249675,38,0,0,0,8,1,211,1,-999,7,1976,0,1,0,0,0,0,0,0,0,0,0,1,2,1,2,"Drugs - Trafficking, Manufacturing, and Importing",1,0,-999,-999,0,57,1,57,2015,-999,0,0,240,0,0,49.65,0,1,25,71,57,5
2249681,50,2,3,7,8,2,52,0,-999,7,1964,0,1,0,0,0,0,0,0,0,0,0,3,1,-999,4,Pornography/Prostitution,1,0,1,2,-999,21.43,1,21.43,2015,-999,0,0,120,0,0,18.67,0,1,17,30,24,6
2249683,23,3,5,10,8,3,30,0,-999,7,1992,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,"Drugs - Trafficking, Manufacturing, and Importing",1,0,39,-999,0,18,1,18,2015,-999,0,0,240,0,0,15.68,0,1,17,30,24,2
2249690,39,2,3,5,8,1,211,1,-999,7,1975,60,1,0,0,0,0,0,0,0,0,0,3,1,1,2,"Drugs - Trafficking, Manufacturing, and Importing",1,0,19,-999,1,0.03,1,0.03,2015,-999,0,0,480,60,0,0.03,0,1,19,37,30,5
2249697,36,3,5,10,8,3,32,1,-999,7,1978,0,1,0,0,0,0,0,0,0,0,0,1,3,-999,1,Pornography/Prostitution,1,0,1,2,-999,13.79,1,13.79,2015,-999,0,0,240,0,0,12.01,0,3,21,57,46,5
2249710,46,0,0,0,8,1,211,1,-999,7,1968,0,1,0,0,0,0,0,0,0,0,0,3,2,-999,1,"Traffic Violations (Misc Property Crimes, Violent)",1,0,-999,-999,-999,30,1,30,2015,-999,0,0,60,0,0,26.13,0,1,19,37,30,6
2249714,30,2,3,5,8,1,211,1,-999,7,1984,120,1,0,0,0,0,0,0,0,0,0,1,3,3,2,"Drugs - Trafficking, Manufacturing, and Importing",1,0,19,-999,0,-999,1,0,2015,-999,0,0,9996,120,0,0,0,1,27,87,70,3
2250245,35,2,3,5,8,3,30,0,-999,7,1979,120,1,0,0,0,0,0,0,0,0,0,1,3,3,1,"Drugs - Trafficking, Manufacturing, and Importing",1,0,19,-999,1,63.69,1,63.69,2015,-999,0,0,9996,120,0,55.48,0,1,33,168,135,4
2250253,25,0,0,0,8,5,30,0,-999,7,1989,0,5,0,0,0,0,0,0,0,0,0,1,3,1,2,"Drugs - Trafficking, Manufacturing, and Importing",1,0,-999,-999,1,24,1,24,2015,-999,0,0,480,0,0,20.91,0,1,17,30,24,2
2250272,28,0,0,0,8,2,49,0,-999,7,1986,120,1,0,0,0,0,0,0,0,0,0,6,3,1,1,"Drugs - Trafficking, Manufacturing, and Importing",1,0,-999,-999,0,120,1,120,2014,-999,0,0,9996,120,0,104.53,0,1,30,121,97,3
2250278,53,2,3,5,8,1,211,0,-999,7,1962,120,1,0,0,0,0,0,0,0,0,0,5,3,1,1,"Drugs - Trafficking, Manufacturing, and Importing",1,0,19,-999,1,-999,1,0,2015,-999,0,0,9996,120,0,0,0,1,27,87,70,7
2250331,33,0,0,0,8,1,211,1,-999,7,1982,240,8,0,0,0,0,1260,0,0,0,0,3,2,-999,1,Gambling/Lottery,1,0,-999,-999,-999,470,1,470,2015,-999,0,0,9996,9996,0,470,0,3,43,9996,9996,4
2250333,27,2,3,5,8,1,211,1,-999,7,1987,120,1,0,0,0,0,0,0,0,0,0,3,3,1,1,"Drugs - Trafficking, Manufacturing, and Importing",1,0,19,-999,0,12.03,1,12.03,2015,-999,0,0,9996,120,0,10.48,1,1,29,108,87,3
2250342,47,3,5,10,8,1,211,0,-999,7,1967,0,1,0,0,0,0,0,0,0,0,0,5,1,-999,4,Embezzlement,1,0,1,2,-999,-999,4,0,2015,-999,0,0,480,0,0,0,0,1,13,18,12,6
2250348,27,3,5,10,8,1,211,1,-999,7,1987,0,1,0,0,0,0,0,0,0,0,0,1,3,-999,0,Gambling/Lottery,1,0,39,1205,-999,84,1,84,2015,-999,0,0,240,0,0,73.17,0,1,32,151,121,3
2250363,46,3,5,10,8,3,28,0,-999,7,1969,0,1,0,0,0,0,0,0,0,0,0,1,3,1,3,"Drugs - Trafficking, Manufacturing, and Importing",1,0,1,3,1,13.23,1,13.23,2015,-999,0,0,240,0,0,11.52,0,1,21,46,37,6
2250378,36,3,5,10,8,1,211,0,-999,7,1978,0,1,0,0,0,0,0,0,0,0,0,5,1,-999,3,Embezzlement,1,0,1,2,-999,-999,4,0,2015,-999,0,0,480,0,0,0,0,1,13,18,12,5
2250405,38,0,0,0,8,1,211,0,-999,7,1977,0,1,0,0,0,0,0,0,0,0,0,5,1,1,0,"Drugs - Trafficking, Manufacturing, and Importing",1,0,-999,-999,0,46,1,46,2015,-999,0,0,240,0,0,40.07,0,1,23,57,46,5
2250410,27,0,0,0,8,1,211,1,-999,7,1987,0,1,0,0,0,0,0,0,0,0,0,1,2,-999,3,Gambling/Lottery,1,0,-999,-999,-999,87,1,87,2015,-999,0,0,480,0,0,75.79,0,3,25,87,70,3
2250412,29,0,0,0,8,3,49,1,-999,7,1985,0,1,0,0,0,0,0,0,0,0,0,3,3,-999,1,Pornography/Prostitution,1,0,-999,-999,-999,21,1,21,2015,-999,0,0,120,0,0,18.29,0,4,10,21,15,3
2250418,24,3,5,10,8,2,30,1,-999,7,1990,0,1,0,0,0,0,0,0,0,0,0,5,3,-999,1,Embezzlement,1,0,1,2,-999,16,1,16,2015,-999,0,0,90,0,0,13.94,0,1,23,57,46,2
2250428,31,2,3,6,8,2,28,0,-999,7,1983,0,1,0,0,0,0,0,0,0,0,0,5,3,1,2,"Drugs - Trafficking, Manufacturing, and Importing",1,0,48,1,1,21,1,21,2015,-999,0,0,240,0,0,18.29,0,1,21,46,37,4
2250430,39,0,0,0,8,1,211,1,-999,7,1975,0,1,0,0,0,0,0,0,0,0,0,5,1,-999,7,Embezzlement,1,0,-999,-999,-999,12.03,1,12.03,2015,-999,0,0,240,0,0,10.48,1,1,13,18,12,5
2250765,38,3,5,10,8,3,45,1,-999,7,1976,0,5,0,0,0,0,0,0,0,0,0,3,2,-999,0,Pornography/Prostitution,1,0,1,2,-999,12.03,1,12.03,2015,-999,0,0,240,0,0,10.48,1,2,14,24,18,5
2250950,35,3,5,10,8,3,45,0,-999,7,1979,0,5,0,0,0,0,0,0,0,0,0,5,2,1,5,"Drugs - Trafficking, Manufacturing, and Importing",1,0,1,2,1,9,1,9,2015,-999,0,0,480,0,0,9,0,1,15,24,18,4
2250961,32,3,5,10,8,1,211,0,-999,7,1982,60,1,0,0,0,0,0,0,0,0,0,5,1,1,2,"Drugs - Trafficking, Manufacturing, and Importing",1,0,828,-999,1,6.43,2,0.43,2015,-999,0,0,480,60,0,0.43,0,1,23,57,46,4
2250962,25,0,0,0,8,2,27,1,-999,7,1990,0,1,0,0,0,0,0,0,0,0,0,5,6,-999,0,Missing,1,0,-999,-999,-999,10.2,1,10.2,2015,-999,0,0,60,0,0,10.2,0,1,10,12,6,2
2250972,70,3,5,10,8,1,211,1,-999,7,1945,0,1,0,0,0,0,0,0,0,0,0,3,1,-999,0,Embezzlement,1,0,1,2,-999,12.03,1,12.03,2015,-999,0,0,120,0,0,10.48,1,2,13,21,15,7
2251013,38,3,5,10,8,1,211,1,-999,7,1976,0,1,0,0,0,0,0,0,0,0,0,6,3,-999,3,Racketeering /Extortion,1,0,1,2,-999,-999,4,0,2015,-999,0,0,60,0,0,0,0,1,15,24,18,5
2251023,25,2,3,5,8,1,211,1,-999,7,1989,0,1,0,0,0,0,0,0,0,0,0,5,1,-999,0,"Traffic Violations (Misc Property Crimes, Violent)",1,0,19,-999,-999,-999,4,0,2015,-999,0,0,180,0,12,0,0,6,43,9996,9996,2
2251027,40,0,0,0,8,3,91,0,-999,7,1974,0,5,0,0,0,0,0,0,0,0,0,1,6,-999,0,Pornography/Prostitution,1,0,-999,-999,-999,5,1,5,2015,-999,0,0,120,0,0,5,0,1,6,6,0,5
2251029,38,2,3,5,8,2,37,1,-999,7,1977,0,1,0,0,0,0,0,0,0,0,0,1,3,-999,5,Sexual Abuse,1,0,19,-999,-999,60,1,60,2015,-999,0,120,9996,120,0,52.27,0,1,33,168,135,5
2251030,44,3,5,10,8,1,211,1,-999,7,1971,240,8,0,0,0,0,0,0,0,0,0,3,2,1,4,Murder,1,0,762,-999,0,480,1,480,2015,-999,0,0,9996,240,0,418.14,0,6,43,9996,9996,6
2251032,46,2,3,7,8,1,211,1,-999,7,1968,0,1,0,0,0,0,0,0,0,0,0,3,1,-999,3,Gambling/Lottery,1,0,731,-999,-999,21,1,21,2015,-999,0,0,240,0,0,18.29,0,2,16,30,24,6
2251039,62,3,4,8,8,1,211,1,-999,7,1952,0,1,0,0,0,0,0,0,0,0,0,1,3,-999,2,Missing,1,0,11,14,-999,33,1,33,2015,-999,0,0,240,0,0,28.75,0,1,30,121,97,7
2251043,24,3,4,8,8,-999,45,0,-999,7,1990,0,1,0,0,0,0,0,0,0,0,0,3,2,1,0,"Drugs - Trafficking, Manufacturing, and Importing",1,0,11,17,1,-999,1,0,2015,-999,0,0,240,0,0,0,0,1,13,18,12,2
2251049,65,3,5,10,8,2,66,0,-999,7,1949,0,1,0,0,0,0,0,0,0,0,0,5,2,-999,0,Embezzlement,1,0,14,17,-999,-999,4,0,2015,-999,0,0,120,0,0,0,0,1,15,24,18,7
2251050,35,0,0,0,8,3,51,0,-999,7,1980,0,5,0,0,0,0,0,0,0,0,0,1,2,-999,3,Pornography/Prostitution,1,0,-999,-999,-999,-999,1,0,2015,-999,0,0,120,0,0,0,0,1,6,6,0,4
2251059,32,3,5,10,8,2,32,1,-999,7,1982,0,1,0,0,0,0,120,0,0,0,0,1,3,1,2,"Firearms (Includes Firearms Use, Possession, and Trafficking)",1,0,38,1205,0,240,1,240,2015,-999,0,0,9996,120,0,209.07,0,1,40,365,292,4
2251134,46,0,0,0,8,1,211,1,-999,7,1968,9996,8,0,0,0,0,0,0,0,0,0,3,2,1,0,"Drugs - Trafficking, Manufacturing, and Importing",1,0,-999,-999,0,470,1,470,2015,-999,0,0,9996,9996,0,470,996,6,43,9996,9996,6
2251975,21,3,4,8,8,5,30,0,-999,7,1993,0,1,0,0,0,0,0,0,0,0,0,5,3,1,0,"Drugs - Trafficking, Manufacturing, and Importing",1,0,11,17,1,6.16,1,6.16,2015,-999,0,0,240,0,0,6.16,0,1,15,24,18,2
2251976,48,0,0,0,8,3,41,1,-999,7,1966,0,5,0,0,0,0,0,0,0,0,0,5,6,9,2,"Drugs - Trafficking, Manufacturing, and Importing",1,0,-999,-999,0,18,1,18,2015,-999,0,0,300,0,0,15.68,0,1,14,21,15,6
2251979,57,3,5,10,8,2,28,0,-999,7,1957,0,1,0,0,0,0,0,0,0,0,0,3,3,1,2,"Drugs - Trafficking, Manufacturing, and Importing",1,0,13,14,1,18,1,18,2015,-999,0,0,240,0,0,15.68,0,1,21,46,37,7
2252709,40,3,5,10,8,1,211,1,-999,7,1974,240,8,0,0,0,0,0,0,0,0,0,3,2,-999,2,Murder,1,0,685,-999,-999,480,1,480,2015,-999,0,0,9996,240,0,418.14,0,4,43,9996,9996,5
2252901,35,2,3,7,8,2,138,1,-999,7,1979,0,1,0,0,0,0,0,0,0,0,0,6,1,-999,0,Embezzlement,1,0,731,1,-999,6,2,0,2015,-999,0,0,60,0,0,0,0,1,19,37,30,4
2252919,40,3,5,10,8,1,211,1,-999,7,1974,0,1,0,0,0,0,0,0,0,0,0,5,1,-999,0,Embezzlement,1,0,650,1200,-999,-999,4,0,2015,-999,0,0,60,0,0,0,0,1,11,14,8,5
2252920,33,0,0,0,8,1,211,1,-999,7,1981,0,8,0,0,0,0,0,0,0,0,0,1,2,-999,0,"Firearms (Includes Firearms Use, Possession, and Trafficking)",1,0,-999,-999,-999,204,1,204,2015,-999,0,0,240,0,0,177.71,0,5,32,235,188,4
